Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionFlag,AgeGroup,IncomeGroup,TenureGroup,OverTimeRisk,PromotionStatus,CareerStage,IncomePerWorkingYear,RoleTenureRatio
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,No,12,3,1,1,16,5,1,4,3,0,3,0,46-55,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,797.0,0.6
24,No,Travel_Rarely,1353,Sales,3,2,Other,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,No,21,4,1,1,4,2,2,3,2,0,2,0,<=25,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,999.8,0.5
28,No,Non-Travel,120,Sales,4,3,Medical,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,No,15,3,2,0,5,3,4,5,4,0,4,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,703.5,0.6666666666666666
58,No,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,0,>55,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,355.6923076923077,0.2631578947368421
44,No,Non-Travel,489,Research & Development,23,3,Medical,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,No,12,3,3,1,17,3,4,3,2,1,2,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,113.44444444444444,0.5
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Yes,22,4,4,0,7,3,3,3,2,0,2,1,36-45,Low,2-3 years,High Risk,Recent promotion <5 years,Experienced,259.125,0.5
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,No,13,3,4,0,1,2,3,1,0,0,0,0,26-35,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1478.0,0.0
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Yes,18,3,2,0,1,5,3,1,0,1,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1463.0,0.0
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,No,14,3,3,0,16,3,3,16,13,2,10,0,26-35,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,282.88235294117646,0.7647058823529411
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,No,14,3,4,1,17,2,4,1,0,0,0,0,36-45,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,286.8333333333333,0.0
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,3,Female,32,2,5,Manager,4,Married,18844,21922,9,No,21,4,4,1,30,3,3,3,2,2,2,0,>55,High,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,607.8709677419355,0.5
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Yes,19,3,1,0,28,1,2,8,3,0,7,0,46-55,High,6-10 years,High Risk,Recent promotion <5 years,Experienced,626.6206896551724,0.3333333333333333
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Yes,11,3,4,0,6,1,3,6,4,0,3,1,<=25,Lower-Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,820.5714285714286,0.5714285714285714
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,No,11,3,3,2,2,2,3,2,2,2,1,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,963.0,0.6666666666666666
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,0,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1435.5,0.0
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,No,20,4,3,0,23,1,2,13,12,12,8,0,46-55,Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,311.8333333333333,0.8571428571428571
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Yes,24,4,4,0,9,3,3,9,7,0,6,1,26-35,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,607.4,0.7
54,No,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0,46-55,High,4-5 years,High Risk,Recent promotion <5 years,Experienced,722.0,0.5
24,No,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,No,12,3,3,1,6,2,3,5,3,1,2,0,<=25,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,396.2857142857143,0.5
34,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0,26-35,Lower-Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,346.53846153846155,0.0
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,No,12,3,1,0,12,3,3,5,3,1,3,0,36-45,Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,571.3846153846154,0.5
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,3,Female,45,2,3,Manager,1,Single,11631,5615,2,No,12,3,4,0,14,6,3,11,10,5,8,0,26-35,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,775.4,0.8333333333333334
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,No,14,3,3,1,10,6,3,9,7,2,8,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,885.2727272727273,0.7
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,No,22,4,1,1,7,2,3,1,0,0,0,0,36-45,Low,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,354.375,0.0
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Yes,12,3,4,2,25,3,4,25,12,4,12,0,36-45,High,>10 years,High Risk,Recent promotion <5 years,Experienced,652.2692307692307,0.46153846153846156
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,4,3,3,10,2,2,10,7,0,9,0,26-35,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,237.54545454545453,0.6363636363636364
33,No,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,No,13,3,1,1,8,2,4,7,7,0,7,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,682.8888888888889,0.875
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,1,>55,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,620.375,0.6666666666666666
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,No,13,3,3,0,23,5,3,20,18,15,15,0,46-55,High,>10 years,Lower Risk,No promotion >=5 years,Experienced,814.0416666666666,0.8571428571428571
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Yes,18,3,2,0,12,3,2,7,7,7,7,1,26-35,Mid,6-10 years,High Risk,No promotion >=5 years,Experienced,474.7692307692308,0.875
26,No,Travel_Rarely,841,Research & Development,6,3,Other,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,No,19,3,3,0,5,3,2,5,4,4,3,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,394.6666666666667,0.6666666666666666
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,No,12,3,4,1,40,3,2,40,10,15,6,1,>55,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,251.5121951219512,0.24390243902439024
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Yes,19,3,4,0,0,2,2,0,0,0,0,1,<=25,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1675.0,0.0
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,No,14,3,3,1,3,2,3,2,1,2,1,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,630.75,0.3333333333333333
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,No,14,3,3,0,16,2,2,15,11,5,11,0,46-55,Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,386.29411764705884,0.6875
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,No,12,3,4,0,18,2,3,3,2,1,2,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,249.42105263157896,0.5
50,No,Travel_Frequently,809,Sales,12,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,No,11,3,4,0,16,3,3,2,2,2,1,0,46-55,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,541.6470588235294,0.6666666666666666
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Yes,11,3,3,1,4,2,3,2,2,2,2,1,26-35,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Early Career,911.8,0.6666666666666666
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7,0,36-45,Mid,6-10 years,High Risk,Recent promotion <5 years,Experienced,629.9230769230769,0.7
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,4,1,8,3,3,8,7,5,7,0,26-35,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,326.8888888888889,0.7777777777777778
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0,36-45,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,617.625,0.5
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,No,15,3,4,0,18,2,3,4,2,0,3,1,46-55,Upper-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,560.5263157894736,0.4
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,No,14,3,3,1,17,1,4,15,11,5,9,0,36-45,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,327.8888888888889,0.6875
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,No,18,3,4,0,6,3,3,2,2,2,2,0,<=25,Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,1234.142857142857,0.6666666666666666
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Yes,19,3,4,0,12,2,1,11,9,4,7,0,26-35,Mid,>10 years,High Risk,Recent promotion <5 years,Experienced,488.2307692307692,0.75
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,No,22,4,1,0,10,2,4,5,4,0,4,1,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,381.8181818181818,0.6666666666666666
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,3,2,0,9,2,2,6,5,0,3,0,36-45,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,345.2,0.7142857142857143
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Yes,20,4,2,0,19,2,3,3,2,2,2,0,36-45,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,215.85,0.5
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,3,0,5,4,2,5,4,0,4,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,438.6666666666667,0.6666666666666666
32,No,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668,22812,0,No,17,3,4,3,9,2,4,8,7,0,7,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,466.8,0.7777777777777778
30,No,Travel_Rarely,201,Research & Development,5,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204,10415,5,No,14,3,4,1,8,3,3,3,2,2,2,0,26-35,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,356.0,0.5
30,No,Travel_Rarely,1427,Research & Development,2,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720,11162,0,No,13,3,4,0,6,3,3,5,3,1,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,388.57142857142856,0.5
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,17181,12888,4,No,13,3,2,1,21,2,2,7,6,7,7,0,36-45,High,6-10 years,Lower Risk,No promotion >=5 years,Experienced,780.9545454545455,0.75
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,No,21,4,4,1,7,2,3,5,0,1,4,0,36-45,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,279.75,0.0
19,No,Travel_Rarely,1181,Research & Development,3,1,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,3,4,0,1,3,3,1,0,0,0,0,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,741.5,0.0
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605,8504,1,No,11,3,1,1,20,2,3,20,7,2,13,0,36-45,Lower-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,266.9047619047619,0.3333333333333333
35,No,Travel_Rarely,662,Sales,1,5,Marketing,3,Male,94,3,3,Sales Executive,2,Married,7295,11439,1,No,13,3,1,2,10,3,3,10,8,0,6,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,663.1818181818181,0.7272727272727273
53,No,Travel_Rarely,1436,Sales,6,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306,16047,2,Yes,20,4,4,1,13,3,1,7,7,4,5,0,46-55,Low,6-10 years,High Risk,Recent promotion <5 years,Experienced,164.71428571428572,0.875
45,No,Travel_Rarely,194,Research & Development,9,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348,10901,8,No,18,3,3,1,20,2,1,17,9,0,15,0,36-45,Low,>10 years,Lower Risk,Recent promotion <5 years,Experienced,111.80952380952381,0.5
32,No,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998,15589,1,No,14,3,4,0,9,2,3,9,8,3,7,0,26-35,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,899.8,0.8
29,No,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0,26-35,Lower-Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,392.6363636363636,0.6363636363636364
51,No,Travel_Rarely,1169,Research & Development,7,4,Medical,2,Male,34,2,2,Manufacturing Director,3,Married,6132,13983,2,No,17,3,3,0,10,2,3,1,0,0,0,0,46-55,Mid,0-1 years,Lower Risk,Recent promotion <5 years,Experienced,557.4545454545455,0.0
58,No,Travel_Rarely,1145,Research & Development,9,3,Medical,2,Female,75,2,1,Research Scientist,2,Married,3346,11873,4,Yes,20,4,2,1,9,3,2,1,0,0,0,0,>55,Lower-Mid,0-1 years,High Risk,Recent promotion <5 years,Experienced,334.6,0.0
40,No,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855,8552,7,No,11,3,1,1,15,2,2,12,11,2,11,0,36-45,Upper-Mid,>10 years,Lower Risk,Recent promotion <5 years,Experienced,678.4375,0.8461538461538461
34,No,Travel_Frequently,303,Sales,2,4,Marketing,3,Female,75,3,1,Sales Representative,3,Married,2231,11314,6,No,18,3,4,1,6,3,3,4,3,1,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,318.7142857142857,0.6
22,No,Travel_Rarely,1256,Research & Development,19,1,Medical,3,Male,80,3,1,Research Scientist,4,Married,2323,11992,1,No,24,4,1,2,2,6,3,2,2,2,2,0,<=25,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,774.3333333333334,0.6666666666666666
27,No,Non-Travel,691,Research & Development,9,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024,5970,6,No,18,3,4,1,6,1,1,2,2,2,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,289.14285714285717,0.6666666666666666
28,No,Travel_Rarely,440,Research & Development,21,3,Medical,3,Male,42,3,1,Research Scientist,4,Married,2713,6672,1,No,11,3,3,1,5,2,1,5,2,0,2,0,26-35,Low,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,452.1666666666667,0.3333333333333333
57,No,Travel_Rarely,334,Research & Development,24,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439,23402,3,Yes,16,3,2,1,12,2,1,5,3,1,4,0,>55,Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,726.0769230769231,0.5
27,No,Non-Travel,1450,Research & Development,3,3,Medical,3,Male,79,2,1,Research Scientist,3,Divorced,2566,25326,1,Yes,15,3,4,1,1,2,2,1,1,0,1,0,26-35,Low,0-1 years,High Risk,Recent promotion <5 years,Early Career,1283.0,0.5
50,No,Travel_Rarely,1452,Research & Development,11,3,Life Sciences,3,Female,53,3,5,Manager,2,Single,19926,17053,3,No,15,3,2,0,21,5,3,5,4,4,4,0,46-55,High,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,905.7272727272727,0.6666666666666666
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451,4609,4,No,12,3,1,1,13,2,3,9,8,1,8,0,36-45,Low,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,175.07142857142858,0.8
30,No,Travel_Rarely,1339,Sales,5,3,Life Sciences,2,Female,41,3,3,Sales Executive,4,Married,9419,8053,2,No,12,3,3,1,12,2,3,10,9,7,4,0,26-35,Mid,6-10 years,Lower Risk,No promotion >=5 years,Experienced,724.5384615384615,0.8181818181818182
38,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,Female,59,2,2,Sales Executive,4,Single,8686,12930,4,No,22,4,3,0,12,2,4,8,3,0,7,0,36-45,Mid,6-10 years,Lower Risk,Recent promotion <5 years,Experienced,668.1538461538462,0.3333333333333333
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038,12430,3,No,20,4,1,0,8,2,3,5,4,1,4,0,26-35,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Experienced,337.55555555555554,0.6666666666666666
27,No,Travel_Rarely,1157,Research & Development,17,3,Technical Degree,3,Male,51,3,1,Research Scientist,2,Married,3058,13364,0,Yes,16,3,4,1,6,3,2,5,2,1,1,0,26-35,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,436.85714285714283,0.3333333333333333
19,Yes,Travel_Frequently,602,Sales,1,1,Technical Degree,3,Female,100,1,1,Sales Representative,1,Single,2325,20989,0,No,21,4,1,0,1,5,4,0,0,0,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,1162.5,0.0
36,No,Travel_Frequently,1480,Research & Development,3,2,Medical,4,Male,30,3,1,Laboratory Technician,2,Single,2088,15062,4,No,12,3,3,0,13,3,2,8,7,7,2,0,36-45,Low,6-10 years,Lower Risk,No promotion >=5 years,Experienced,149.14285714285714,0.7777777777777778
30,No,Non-Travel,111,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072,11012,1,No,11,3,3,2,12,4,3,12,9,6,10,0,26-35,Lower-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,236.30769230769232,0.6923076923076923
45,No,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0,36-45,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,500.6,0.6666666666666666
56,No,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,0,>55,Lower-Mid,2-3 years,High Risk,Recent promotion <5 years,Experienced,212.85,0.6666666666666666
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,No,14,3,1,0,4,2,4,3,1,0,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,500.0,0.25
19,Yes,Travel_Rarely,303,Research & Development,2,3,Life Sciences,2,Male,47,2,1,Laboratory Technician,4,Single,1102,9241,1,No,22,4,3,0,1,3,2,1,0,1,0,1,<=25,Low,0-1 years,Lower Risk,Recent promotion <5 years,Early Career,551.0,0.0
46,No,Travel_Rarely,526,Sales,1,2,Marketing,2,Female,92,3,3,Sales Executive,1,Divorced,10453,2137,1,No,25,4,3,3,24,2,3,24,13,15,7,0,46-55,Upper-Mid,>10 years,Lower Risk,No promotion >=5 years,Experienced,418.12,0.52
38,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,3,Female,75,3,1,Laboratory Technician,4,Single,2288,6319,1,No,12,3,3,0,2,3,3,2,2,2,1,0,36-45,Low,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,762.6666666666666,0.6666666666666666
31,No,Travel_Rarely,140,Research & Development,12,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929,6984,8,Yes,23,4,3,1,7,0,3,4,2,0,2,0,26-35,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Experienced,491.125,0.4
34,No,Travel_Rarely,629,Research & Development,27,2,Medical,4,Female,95,3,1,Research Scientist,2,Single,2311,5711,2,No,15,3,4,0,9,3,3,3,2,1,2,0,26-35,Low,2-3 years,Lower Risk,Recent promotion <5 years,Experienced,231.1,0.5
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2,1,36-45,Lower-Mid,4-5 years,High Risk,Recent promotion <5 years,Early Career,628.0,0.6
50,No,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,0,46-55,Lower-Mid,2-3 years,Lower Risk,Recent promotion <5 years,Early Career,615.0,0.5
53,No,Travel_Rarely,1084,Research & Development,13,2,Medical,4,Female,57,4,2,Manufacturing Director,1,Divorced,4450,26250,1,No,11,3,3,2,5,3,3,4,2,1,3,0,46-55,Lower-Mid,4-5 years,Lower Risk,Recent promotion <5 years,Early Career,741.6666666666666,0.4
